chromosome,context,pos,mC,uC,coverage,N,Sx,Sx2,log_x_sum,log_1_minus_x_sum,alpha,beta,sum_mC,sum_uC,sum_cov,sum_cov2,sum_mC2,sum_uC2,Sx3,Sx4,count_zero,count_one,mean,variance
1,CG,1000258,6,526,532,48,0.6318181753158569,0.09902893006801605,3.923635700109488e-44,79456894976.0,0.07542585827421529,5.6547689012424955,5878604888602050588,5878886363578761244,5879167838555471900,1.1656013353354423e+85,1.2141680576410855e+85,1.2627347799467287e+85,3.923635700109488e-44,83214991360.0,28,1369178112,0.013162878652413687,0.001930050725445617
1,CG,1000270,1,96,97,10,0.125,0.015625,0.0,6.935909436257137e-22,0.08625000000000001,6.813750000000001,2040589127547617280,2040590227059245056,2040591326570872832,2.8529650855587675e-172,2.853596831591885e-172,2.8542285776250026e-172,0.0,6.936814165052117e-22,0,475113472,0.0125,0.0015625
1,CG,1000271,12,355,367,35,1.141937255859375,0.16232691705226898,0.0,2.6006922407158572e-39,0.2473171551753372,7.332872024853278,7971102819090432,7971107114057728,7971111409025024,3.938254428368268e-308,3.938256550364059e-308,3.93825867235985e-308,0.0,2.6007020498051075e-39,0,1855924,0.032626778738839284,0.0036785053785796423
1,CG,1000279,5,90,95,10,0.5492424368858337,0.09333391487598419,-3.0517578125e-05,1.0158012567890599e-41,0.35128120906744825,6.044459277759975,31137321713664,31137338490880,31137355268096,1.53839058293662e-310,1.53839141184123e-310,1.53839224074584e-310,-0.5,1.0158012567890599e-41,3221225472,7249,0.054924243688583375,0.007018576603150587
1,CG,1000280,4,226,230,22,0.3650793731212616,0.06979088485240936,105226698752.0,3.923635700109488e-44,0.07263729786385137,4.304549337859733,121630949376,121631014912,121631080448,6.0093770695e-313,6.0093803074e-313,6.0093835453e-313,108984795136.0,3.923635700109488e-44,1372323840,28,0.016594516960057346,0.003034884238256261
1,CG,1000283,8,76,84,9,0.883838415145874,0.14741799235343933,6.942113290851285e-22,0.0,1.0495098804832084,9.63749892393713,475123968,475124224,475124480,2.347428095e-315,2.34742936e-315,2.347430625e-315,6.943018019646265e-22,0.0,475125760,0,0.09820426834954156,0.00757766093185255
1,CG,1000284,13,198,211,21,1.2416666746139526,0.33423611521720886,2.6007595030421448e-39,0.0,0.19309991273140686,3.0727509394067622,1855965,1855966,1855967,9.1697e-318,9.169705e-318,9.16971e-318,2.600769312131395e-39,0.0,1855972,0,0.05912698450542632,0.013041005449320273
1,CG,1000285,6,69,75,8,0.6770201921463013,0.10873513668775558,1.0158012567890599e-41,-9.671406556917033e+24,0.8074717444864055,8.734007270212336,16861477004875144273,16933534598913072209,17005592192951000145,-1.103130452622173e+217,-7.229475734304673e+221,-4.737909217233911e+226,1.0158012567890599e-41,-1.5845632502852868e+29,7249,4043309056,0.08462752401828766,0.007348656302289821
1,CG,1000286,1,200,201,21,0.125,0.015625,3.923635700109488e-44,131533373440.0,1.0,1.0,5905907961342984220,5906189436319694876,5906470911296405532,7.770675568902947e+86,8.081502591659064e+86,8.39232961441518e+86,3.923635700109488e-44,135291469824.0,28,1375535104,0.005952380952380952,0.000744047619047619
1,CG,1000295,5,57,62,7,0.5833333134651184,0.09953703731298447,0.0,6.948446392416144e-22,0.6666665679061654,7.333332519446166,2040695780175511552,2040696879687139328,2040697979198767104,2.914244450771168e-172,2.9148761968042855e-172,2.915507942837403e-172,0.0,6.949351121211124e-22,0,475138304,0.08333333049501691,0.008487654918873742
1,CG,1000296,1,175,176,18,0.10000000149011612,0.010000000707805157,0.0,2.6008281666668967e-39,1.0,1.0,7971519430918144,7971523725885440,7971528020852736,3.938460261959992e-308,3.938462383955783e-308,3.938464505951574e-308,0.0,2.600837975756147e-39,0,1856021,0.005555555638339784,0.0005555555962172209
1,CG,1000301,2,24,26,3,0.22499999403953552,0.02562500163912773,6.617444900424222e-24,1.0159413866354924e-41,1.1142853115084606,13.742852568850756,31138949103616,31138965880832,31138982658048,1.5384709866834e-310,1.538471815588e-310,1.5384726444926e-310,1.0842021724855044e-19,1.0159413866354924e-41,553648128,7250,0.07499999801317851,0.004375001266598696
1,CG,1000302,6,144,150,15,0.6059634685516357,0.10398273169994354,177167400960.0,3.923635700109488e-44,0.23537095019780735,5.590993898834774,121637306368,121637371904,121637437440,6.00969114664e-313,6.00969438454e-313,6.00969762245e-313,184683593728.0,3.923635700109488e-44,1378680832,28,0.04039756457010905,0.005678805953714399
1,CG,1000316,0,24,24,3,0.0,0.0,6.954650247010292e-22,0.0,1.0,1.0,475148800,475149056,475149312,2.34755078e-315,2.347552047e-315,2.34755331e-315,6.955554975805271e-22,0.0,475150592,0,0.0,0.0
1,CG,1000317,0,118,118,12,0.0,0.0,2.6008954289931843e-39,0.0,1.0,1.0,1856062,1856063,1856064,9.17018e-318,9.170184e-318,9.17019e-318,2.6009052380824346e-39,0.0,1856069,0,0.0,0.0
1,CG,1000326,1,15,16,2,0.125,0.015625,1.0159413866354924e-41,2097152.0,0.40625,6.09375,5404319552844602450,5476377146882530386,5548434740920458322,5.391989333438808e+67,3.533694129562457e+72,2.315841784750052e+77,1.0159413866354924e-41,34359738368.0,7250,1375731712,0.0625,0.0078125
1,CG,1000327,1,105,106,11,0.1111111119389534,0.012345679104328156,3.923635700109488e-44,229780750336.0,0.07988980781796659,7.829201107233406,5933211034083917852,5933492509060628508,5933773984037339164,5.172161658661801e+88,5.3710909532257155e+88,5.57002024778963e+88,3.923635700109488e-44,237296943104.0,28,1381892096,0.010101010176268492,0.001122334463193628
1,CG,1000328,1,23,24,3,0.125,0.015625,0.0,6.960983348575151e-22,0.2777777777777777,6.3888888888888875,2040802432803405824,2040803532315033600,2040804631826661376,2.9755238159835684e-172,2.976155562016686e-172,2.9767873080498035e-172,0.0,6.961888077370131e-22,0,475163136,0.041666666666666664,0.005208333333333334
1,CG,1000329,3,83,86,9,0.34090909361839294,0.0707644671201706,0.0,2.6009640926179362e-39,0.1530182671460866,3.8866639534060896,7971936042745856,7971940337713152,7971944632680448,3.9386660955517155e-308,3.9386682175475064e-308,3.9386703395432974e-308,0.0,2.6009739017071865e-39,0,1856118,0.03787878817982144,0.007231405471803071
1,CG,1000335,0,16,16,2,0.0,0.0,1.661534994731145e+35,1.0159413866354924e-41,1.0,1.0,31140576493568,31140593270784,31140610048000,1.53855139043016e-310,1.53855221933476e-310,1.53855304823937e-310,-2.350988701644575e-38,1.0159413866354924e-41,2181038080,7250,0.0,0.0
1,CG,1000336,0,80,80,9,0.0,0.0,287762808832.0,3.923635700109488e-44,1.0,1.0,121643663360,121643728896,121643794432,6.01000522377e-313,6.0100084617e-313,6.0100116996e-313,302795194368.0,3.923635700109488e-44,1385037824,28,0.0,0.0
1,CG,1000344,0,24,24,3,0.0,0.0,6.967187203169298e-22,0.0,1.0,1.0,475173632,475173888,475174144,2.34767347e-315,2.347674733e-315,2.347676e-315,6.968091931964278e-22,0.0,475175424,0,0.0,0.0
1,CG,1000345,2,81,83,9,0.22499999403953552,0.02562500163912773,2.6010313549442238e-39,0.0,0.21874996430447904,8.531248839670493,1856159,1856160,1856161,9.17066e-318,9.170664e-318,9.17067e-318,2.601041164033474e-39,0.0,1856166,0,0.02499999933772617,0.002500000242143869
1,CG,1000350,1,15,16,2,0.125,0.015625,1.0159413866354924e-41,-4.547473508864641e-13,0.40625,6.09375,12393906174523612242,12465963768561540178,12538021362599468114,-2.6355494858118736e-82,-1.7272337110216695e-77,-1.1319598848551613e-72,1.0159413866354924e-41,-7.450580596923828e-09,7250,3003121664,0.0625,0.0078125
1,CG,1000351,2,71,73,8,0.22499999403953552,0.02562500163912773,3.923635700109488e-44,392989507584.0,0.250747996617706,8.664736563747082,5960514106824851484,5960795581801562140,5961077056778272796,3.437498210064458e+90,3.5648129585853633e+90,3.6921277071062687e+90,3.923635700109488e-44,408021893120.0,28,1388249088,0.02812499925494194,0.002756696710629122
1,CG,1000357,0,16,16,2,0.0,0.0,0.0,6.973520304734158e-22,1.0,1.0,2040909085431300096,2040910184942927872,2040911284454555648,3.036803181195969e-172,3.0374349272290864e-172,3.038066673262204e-172,0.0,6.974425033529137e-22,0,475187968,0.0,0.0
1,CG,1000358,1,73,74,8,0.125,0.015625,0.0,2.6011000185689757e-39,0.107421875,6.767578125,7972352654573568,7972356949540864,7972361244508160,3.938871929143439e-308,3.93887405113923e-308,3.938876173135021e-308,0.0,2.601109827658226e-39,0,1856215,0.015625,0.001953125
1,CG,1000359,1,15,16,2,0.125,0.015625,-3.602879701896397e+16,1.0159413866354924e-41,0.40625,6.09375,31142203883520,31142220660736,31142237437952,1.53863179417693e-310,1.53863262308153e-310,1.53863345198614e-310,-5.902958103587057e+20,1.0159413866354924e-41,3808428032,7250,0.0625,0.0078125
1,CG,1000360,0,80,80,9,0.0,0.0,496068722688.0,3.923635700109488e-44,1.0,1.0,121650020352,121650085888,121650151424,6.0103193009e-313,6.0103225388e-313,6.0103257767e-313,511101108224.0,3.923635700109488e-44,1391394816,28,0.0,0.0
1,CG,1000362,2,14,16,2,0.25,0.0625,6.979724159328305e-22,0.0,0.3125,2.1875,475198464,475198720,475198976,2.347796155e-315,2.34779742e-315,2.347798684e-315,6.980628888123285e-22,0.0,475200256,0,0.125,0.03125
1,CG,1000363,4,67,71,8,0.4583333134651184,0.07735339552164078,2.6011672808952633e-39,0.0,0.36662673105192695,6.032676488347668,1856256,1856257,1856258,9.17114e-318,9.171143e-318,9.17115e-318,2.6011770899845136e-39,0.0,1856263,0,0.0572916641831398,0.007299245320378781
1,CG,1000373,2,96,98,11,0.1538461595773697,0.023668641224503517,1.0160815164819249e-41,9.860761315262648e-32,0.0756516188389322,5.333438926640395,936748722493070419,1008806316530998355,1080863910568926291,1.2882297539215008e-231,8.442542515299947e-227,5.532904662826974e-222,1.0160815164819249e-41,1.6155871338926322e-27,7251,335544320,0.013986014507033608,0.0021516946604803015
1,CG,1000381,0,8,8,1,0.0,0.0,3.923635700109488e-44,652835028992.0,1.0,1.0,5987817179565785116,5988098654542495772,5988380129519206428,2.2814802934946325e+92,2.362961732548012e+92,2.4444431716013914e+92,3.923635700109488e-44,682899800064.0,28,1394606080,0.0,0.0
1,CG,1000382,3,88,91,10,0.2538461685180664,0.0336686410009861,0.0,6.986057260893164e-22,0.18222690352212473,6.996408274859759,2041015738059194368,2041016837570822144,2041017937082449920,3.0980825464083693e-172,3.098714292441487e-172,3.0993460384746044e-172,0.0,6.986961989688144e-22,0,475212800,0.02538461685180664,0.0030249836970950936
1,CG,1000385,0,8,8,1,0.0,0.0,0.0,2.6012359445200152e-39,1.0,1.0,7972769266401280,7972773561368576,7972777856335872,3.9390777627351627e-308,3.9390798847309537e-308,3.9390820067267447e-308,0.0,2.6012457536092655e-39,0,1856312,0.0,0.0
1,CG,1000386,1,103,104,11,0.1111111119389534,0.012345679104328156,0.0078125,1.0160815164819249e-41,0.07988980781796659,7.829201107233406,31143831273472,31143848050688,31143864827904,1.5387121979237e-310,1.5387130268283e-310,1.5387138557329e-310,128.0,1.0160815164819249e-41,1140850688,7251,0.010101010176268492,0.001122334463193628
1,CG,1000392,0,8,8,1,0.0,0.0,858993459200.0,3.923635700109488e-44,1.0,1.0,121656377344,121656442880,121656508416,6.01063337804e-313,6.01063661595e-313,6.01063985386e-313,889058230272.0,3.923635700109488e-44,1397751808,28,0.0,0.0
1,CG,1000393,2,100,102,11,0.2361111044883728,0.027970679104328156,6.992261115487312e-22,0.0,0.17538673714930744,7.995572069819414,475223296,475223552,475223808,2.34791884e-315,2.347920106e-315,2.34792137e-315,6.993165844282292e-22,0.0,475225088,0,0.021464645862579346,0.0022902637862262766
1,CG,1000401,0,8,8,1,0.0,0.0,2.6013032068463028e-39,0.0,1.0,1.0,1856353,1856354,1856355,9.171617e-318,9.17162e-318,9.171627e-318,2.601313015935553e-39,0.0,1856360,0,0.0,0.0
1,CG,1000402,4,100,104,11,0.42222222685813904,0.06938271969556808,1.0160815164819249e-41,2.4758800785707605e+27,0.22804497299470833,5.713126626634535,7926335344172080211,7998392938210008147,8070450532247936083,2.0349165139436615e+236,1.333602886578118e+241,8.739899877478354e+245,1.0160815164819249e-41,4.056481920730334e+31,7251,1962934272,0.03838383880528537,0.005317620979983664
1,CG,1000411,0,17,17,2,0.0,0.0,3.923635700109488e-44,1069446856704.0,1.0,1.0,6015120252306718748,6015401727283429404,6015683202260140060,1.5122955088307277e+94,1.5644436298248905e+94,1.6165917508190533e+94,3.923635700109488e-44,1099511627776.0,28,1400963072,0.0,0.0
1,CG,1000412,5,104,109,12,0.5179293155670166,0.07102853059768677,0.0,6.998594217052171e-22,0.3596586827882754,7.973339785804599,2041122390687088640,2041123490198716416,2041124589710344192,3.15936191162077e-172,3.1599936576538873e-172,3.160625403687005e-172,0.0,6.999498945847151e-22,0,475237632,0.04316077629725138,0.004424936297337295
1,CG,1000419,0,19,19,2,0.0,0.0,0.0,2.6013718704710547e-39,1.0,1.0,7973185878228992,7973190173196288,7973194468163584,3.9392835963268864e-308,3.9392857183226773e-308,3.9392878403184683e-308,0.0,2.601381679560305e-39,0,1856409,0.0,0.0
1,CG,1000420,5,104,109,12,0.5583333373069763,0.08735339343547821,-1.6940658945086007e-21,1.0160815164819249e-41,0.32341208930533544,6.627534258235165,31145458663424,31145475440640,31145492217856,1.53879260167046e-310,1.53879343057507e-310,1.53879425947967e-310,-2.7755575615628914e-17,1.0160815164819249e-41,2768240640,7251,0.046527778108914696,0.005579580346040855
1,CG,1000434,0,24,24,3,0.0,0.0,1451698946048.0,3.923635700109488e-44,1.0,1.0,121662734336,121662799872,121662865408,6.0109474552e-313,6.0109506931e-313,6.010953931e-313,1511828488192.0,3.923635700109488e-44,1404108800,28,0.0,0.0
1,CG,1000435,1,118,119,13,0.125,0.015625,7.004798071646319e-22,0.0,1.0,1.0,475248128,475248384,475248640,2.348041527e-315,2.34804279e-315,2.348044057e-315,7.005702800441299e-22,0.0,475249920,0,0.009615384615384616,0.001201923076923077
1,CG,1000446,2,16,18,2,0.25,0.0625,2.6014391327973423e-39,0.0,0.3125,2.1875,1856450,1856451,1856452,9.172097e-318,9.1721e-318,9.172106e-318,2.6014489418865926e-39,0.0,1856457,0,0.125,0.03125
1,CG,1000447,9,151,160,17,0.9469696283340454,0.11787381768226624,1.0160815164819249e-41,-536870912.0,0.6641808208652205,11.25919413950447,14915921965851090003,14987979559889017939,15060037153926945875,-9.946464728211747e+86,-6.51851512428085e+91,-4.271974071848698e+96,1.0160815164819249e-41,-8796093022208.0,7251,3590324224,0.05570409578435561,0.0040702331750419336
1,CG,1000454,5,156,161,17,0.5381312966346741,0.08327218145132065,3.923635700109488e-44,1872605741056.0,0.2027266831321782,6.2015721093736325,6042423325047652380,6042704800024363036,6042986275001073692,1.0012439230879299e+96,1.0346187205241941e+96,1.0679935179604617e+96,3.923635700109488e-44,1932735283200.0,28,1407320064,0.031654782154980826,0.004139859530348292
1,CG,1000463,0,26,26,3,0.0,0.0,0.0,7.011131173211178e-22,1.0,1.0,2041229043314982912,2041230142826610688,2041231242338238464,3.22064127683317e-172,3.221273022866288e-172,3.2219047688994053e-172,0.0,7.012035902006158e-22,0,475262464,0.0,0.0
1,CG,1000464,9,176,185,19,1.0,0.2534722089767456,0.0,2.6015077964220942e-39,0.18256588375214844,3.2861859075386723,7973602490056704,7973606785024000,7973611079991296,3.93948942991861e-308,3.939491551914401e-308,3.939493673910192e-308,0.0,2.6015176055113445e-39,0,1856506,0.05263157894736842,0.011157812779409844
1,CG,1000481,0,63,63,7,0.0,0.0,-4.253529586511731e+37,1.0160815164819249e-41,1.0,1.0,31147086053376,31147102830592,31147119607808,1.53887300541723e-310,1.53887383432183e-310,1.53887466322644e-310,6.018531076210112e-36,1.0162216463283573e-41,100663296,7252,0.0,0.0
1,CG,1000482,7,256,263,26,0.6929292678833008,0.16095909476280212,2370821947392.0,3.923635700109488e-44,0.09464583947683336,3.456642784706523,121669091328,121669156864,121669222400,6.0112615323e-313,6.0112647702e-313,6.01126800813e-313,2491081031680.0,3.923635700109488e-44,1410465792,28,0.02665112568781926,0.005699669990067028
1,CG,1000483,1,80,81,9,0.125,0.015625,7.017335027805326e-22,0.0,0.09567901234567901,6.7932098765432105,475272960,475273216,475273472,2.348164214e-315,2.34816548e-315,2.348166743e-315,7.018239756600306e-22,0.0,475274752,0,0.013888888888888888,0.001736111111111111
1,CG,1000484,9,252,261,26,1.0250000953674316,0.2318750023841858,2.6015750587483818e-39,0.0,0.15550788484755884,3.7890819979340256,1856547,1856548,1856549,9.172576e-318,9.17258e-318,9.172586e-318,2.601584867837632e-39,0.0,1856554,0,0.039423080591055065,0.007658653640747057
1,CG,1000485,2,79,81,9,0.25,0.0625,1.0162216463283573e-41,1.1641532182693481e-10,0.08024691358024691,2.808641975308642,3458764513820548180,3530822107858476116,3602879701896404052,4.861730685836846e-63,3.186183822270035e-58,2.0880974297628902e-53,1.0162216463283573e-41,1.9073486328125e-06,7252,922746880,0.027777777777777776,0.006944444444444444
1,CG,1000486,10,247,257,25,1.0086441040039062,0.18721860647201538,3.923635700109488e-44,3212635537408.0,0.21552041655994686,5.12631461981261,6069726397788586012,6070007872765296668,6070289347742007324,6.6215598113548425e+97,6.835158514946955e+97,7.262355922131137e+97,3.923635700109488e-44,3332894621696.0,28,1413677056,0.04034576416015625,0.006105170388764236
1,CG,1000493,0,67,67,7,0.0,0.0,0.0,7.023668129370185e-22,1.0,1.0,2041335695942877184,2041336795454504960,2041337894966132736,3.2819206420455707e-172,3.282552388078688e-172,3.283184134111806e-172,0.0,7.024572858165165e-22,0,475287296,0.0,0.0
1,CG,1000494,13,287,300,30,1.288286805152893,0.26634591817855835,0.0,2.6016437223731337e-39,0.19959988374686516,4.448430732149495,7974019101884416,7974023396851712,7974027691819008,3.9396952635103336e-308,3.9396973855061246e-308,3.9396995075019155e-308,0.0,2.601653531462384e-39,0,1856603,0.04294289350509643,0.007276660520719198
